;Witelson_FA_P1;Witelson_FA StdDev_P1;Witelson_MD_P1;Witelson_MD StdDev_P1;Witelson_RD_P1;Witelson_RD StdDev_P1;Witelson_AD_P1;Witelson_AD StdDev_P1;Witelson_FA_P2;Witelson_FA StdDev_P2;Witelson_MD_P2;Witelson_MD StdDev_P2;Witelson_RD_P2;Witelson_RD StdDev_P2;Witelson_AD_P2;Witelson_AD StdDev_P2;Witelson_FA_P3;Witelson_FA StdDev_P3;Witelson_MD_P3;Witelson_MD StdDev_P3;Witelson_RD_P3;Witelson_RD StdDev_P3;Witelson_AD_P3;Witelson_AD StdDev_P3;Witelson_FA_P4;Witelson_FA StdDev_P4;Witelson_MD_P4;Witelson_MD StdDev_P4;Witelson_RD_P4;Witelson_RD StdDev_P4;Witelson_AD_P4;Witelson_AD StdDev_P4;Witelson_FA_P5;Witelson_FA StdDev_P5;Witelson_MD_P5;Witelson_MD StdDev_P5;Witelson_RD_P5;Witelson_RD StdDev_P5;Witelson_AD_P5;Witelson_AD StdDev_P5;Hofer_FA_P1;Hofer_FA StdDev_P1;Hofer_MD_P1;Hofer_MD StdDev_P1;Hofer_RD_P1;Hofer_RD StdDev_P1;Hofer_AD_P1;Hofer_AD StdDev_P1;Hofer_FA_P2;Hofer_FA StdDev_P2;Hofer_MD_P2;Hofer_MD StdDev_P2;Hofer_RD_P2;Hofer_RD StdDev_P2;Hofer_AD_P2;Hofer_AD StdDev_P2;Hofer_FA_P3;Hofer_FA StdDev_P3;Hofer_MD_P3;Hofer_MD StdDev_P3;Hofer_RD_P3;Hofer_RD StdDev_P3;Hofer_AD_P3;Hofer_AD StdDev_P3;Hofer_FA_P4;Hofer_FA StdDev_P4;Hofer_MD_P4;Hofer_MD StdDev_P4;Hofer_RD_P4;Hofer_RD StdDev_P4;Hofer_AD_P4;Hofer_AD StdDev_P4;Hofer_FA_P5;Hofer_FA StdDev_P5;Hofer_MD_P5;Hofer_MD StdDev_P5;Hofer_RD_P5;Hofer_RD StdDev_P5;Hofer_AD_P5;Hofer_AD StdDev_P5;Chao_FA_P1;Chao_FA StdDev_P1;Chao_MD_P1;Chao_MD StdDev_P1;Chao_RD_P1;Chao_RD StdDev_P1;Chao_AD_P1;Chao_AD StdDev_P1;Chao_FA_P2;Chao_FA StdDev_P2;Chao_MD_P2;Chao_MD StdDev_P2;Chao_RD_P2;Chao_RD StdDev_P2;Chao_AD_P2;Chao_AD StdDev_P2;Chao_FA_P3;Chao_FA StdDev_P3;Chao_MD_P3;Chao_MD StdDev_P3;Chao_RD_P3;Chao_RD StdDev_P3;Chao_AD_P3;Chao_AD StdDev_P3;Chao_FA_P4;Chao_FA StdDev_P4;Chao_MD_P4;Chao_MD StdDev_P4;Chao_RD_P4;Chao_RD StdDev_P4;Chao_AD_P4;Chao_AD StdDev_P4;Chao_FA_P5;Chao_FA StdDev_P5;Chao_MD_P5;Chao_MD StdDev_P5;Chao_RD_P5;Chao_RD StdDev_P5;Chao_AD_P5;Chao_AD StdDev_P5;Cover_FA_P1;Cover_FA StdDev_P1;Cover_MD_P1;Cover_MD StdDev_P1;Cover_RD_P1;Cover_RD StdDev_P1;Cover_AD_P1;Cover_AD StdDev_P1;Cover_FA_P2;Cover_FA StdDev_P2;Cover_MD_P2;Cover_MD StdDev_P2;Cover_RD_P2;Cover_RD StdDev_P2;Cover_AD_P2;Cover_AD StdDev_P2;Cover_FA_P3;Cover_FA StdDev_P3;Cover_MD_P3;Cover_MD StdDev_P3;Cover_RD_P3;Cover_RD StdDev_P3;Cover_AD_P3;Cover_AD StdDev_P3;Cover_FA_P4;Cover_FA StdDev_P4;Cover_MD_P4;Cover_MD StdDev_P4;Cover_RD_P4;Cover_RD StdDev_P4;Cover_AD_P4;Cover_AD StdDev_P4;Cover_FA_P5;Cover_FA StdDev_P5;Cover_MD_P5;Cover_MD StdDev_P5;Cover_RD_P5;Cover_RD StdDev_P5;Cover_AD_P5;Cover_AD StdDev_P5;Freesurfer_FA_P1;Freesurfer_FA StdDev_P1;Freesurfer_MD_P1;Freesurfer_MD StdDev_P1;Freesurfer_RD_P1;Freesurfer_RD StdDev_P1;Freesurfer_AD_P1;Freesurfer_AD StdDev_P1;Freesurfer_FA_P2;Freesurfer_FA StdDev_P2;Freesurfer_MD_P2;Freesurfer_MD StdDev_P2;Freesurfer_RD_P2;Freesurfer_RD StdDev_P2;Freesurfer_AD_P2;Freesurfer_AD StdDev_P2;Freesurfer_FA_P3;Freesurfer_FA StdDev_P3;Freesurfer_MD_P3;Freesurfer_MD StdDev_P3;Freesurfer_RD_P3;Freesurfer_RD StdDev_P3;Freesurfer_AD_P3;Freesurfer_AD StdDev_P3;Freesurfer_FA_P4;Freesurfer_FA StdDev_P4;Freesurfer_MD_P4;Freesurfer_MD StdDev_P4;Freesurfer_RD_P4;Freesurfer_RD StdDev_P4;Freesurfer_AD_P4;Freesurfer_AD StdDev_P4;Freesurfer_FA_P5;Freesurfer_FA StdDev_P5;Freesurfer_MD_P5;Freesurfer_MD StdDev_P5;Freesurfer_RD_P5;Freesurfer_RD StdDev_P5;Freesurfer_AD_P5;Freesurfer_AD StdDev_P5
0;0.3787018601176014;0.2870991839834613;0.0019478701345245358;0.0009323023145640059;0.0016319791567758516;0.0010414184443191285;0.0025796520900219044;0.0007810788083402925;0.4869908849108632;0.23164672054809785;0.0012233841659045745;0.000563747848433639;0.0009164448054338879;0.0006280834867545703;0.001837262886845948;0.00048170129743463374;0.35244761643872335;0.2167626391691411;0.0016022467916916375;0.0006448814401894638;0.0013268884985813028;0.0006543801699115786;0.0021529633779123073;0.0007165856683236277;0.25867470907687923;0.18635031639289434;0.0017466911981399687;0.0004998607725632925;0.0015324105663845936;0.0005971532150097739;0.0021752524616507193;0.00035585702981305963;0.47046004345567377;0.2949751612201076;0.0014651801799846;0.0007213279051442722;0.0011345929253548093;0.0008408858521979547;0.002126354689244181;0.0005281924284235037;0.418654230197052;0.29413403528434473;0.001779328780960355;0.0009206941725293599;0.0014517322704836562;0.0010344922217774626;0.0024345218019137522;0.0007597792353933425;0.38162384846439695;0.26037692295202053;0.0018115048234046219;0.0009111287410885382;0.0015136089448166852;0.0009831556676434554;0.002407296580580495;0.0008212790766506262;0.35244761643872335;0.2167626391691411;0.0016022467916916375;0.0006448814401894638;0.0013268884985813028;0.0006543801699115786;0.0021529633779123073;0.0007165856683236277;0.228732000511589;0.13063242838659297;0.0017259259354129122;0.00040119123804250326;0.0015392200184578542;0.00047403984119177785;0.0020993377693230286;0.00027565129883790247;0.4486538035937572;0.293590205413739;0.0015026661313688814;0.0007137828278656165;0.0011824920108043251;0.0008360196229425451;0.002143014372497993;0.000517334800340459;0.3787018601176014;0.2870991839834613;0.0019478701345245358;0.0009323023145640059;0.0016319791567758516;0.0010414184443191285;0.0025796520900219044;0.0007810788083402925;0.4163556689629897;0.2338170812750034;0.0014222870444427827;0.0006364651419270222;0.0011319277443362808;0.0006739473023612307;0.0020030056446557866;0.0006361261354996963;0.228732000511589;0.13063242838659297;0.0017259259354129122;0.00040119123804250326;0.0015392200184578542;0.00047403984119177785;0.0020993377693230286;0.00027565129883790247;0.2832576763753793;0.22794789817776842;0.0018620480293158339;0.0006527576154740065;0.001618663746858542;0.0007733464926959172;0.002348816594230416;0.00046154201341547344;0.49045722036323736;0.2935751233176976;0.0014118333439756955;0.0006997636233504591;0.001072250802790622;0.0008149752688862182;0.002090998426345842;0.0005177144437529419;0.5722186912078037;0.26074091178958336;0.0013794416853221035;0.0007165722802478283;0.0009636123883144043;0.0008171352374740542;0.0022111002793375016;0.0005648380521191688;0.17874678527058954;0.0892011392621136;0.002751153294445464;0.0004416888214111512;0.0025057049998496142;0.0004928686486070696;0.0032420498836371633;0.00042881455812588364;0.6159958932691295;0.17016527584873226;0.0009768889651768993;0.00023390590690992803;0.0005948129865799039;0.0002845573661600336;0.0017410409223708894;0.0002646563804732945;0.21725025949122714;0.08420875807180263;0.0020130772772653585;0.0003009755906127989;0.0017834928064411016;0.00027357596015995276;0.002472246218913872;0.0004532835597268686;0.6703976396292659;0.19954523421518552;0.0009999869197835558;0.0003398645737912351;0.000569485371400973;0.0004036337703105811;0.001860990016548722;0.000276683782711544;0.4034285646187919;0.2940092945644051;0.0018359855314738075;0.0009256181422713448;0.0015143375533423547;0.0010391674006354308;0.002479281487736713;0.0007690213866852299;0.3623278790196536;0.26398973369929085;0.002011660845115936;0.0009171338302603802;0.001703098600410158;0.0010020745523689576;0.0026287853345274923;0.0007949179114771654;0.4278999240696953;0.23636130971954478;0.0013269643997975637;0.000606882883545729;0.0010415965803076688;0.000639347494207085;0.001897700038777354;0.0006269738395477894;0.27199515068377256;0.17469302558177055;0.0017393248360517816;0.0005052464784227798;0.0015096794668352231;0.0005706177992392557;0.002198615574484898;0.0004546634464988846;0.47046004345567377;0.2949751612201076;0.0014651801799846;0.0007213279051442722;0.0011345929253548093;0.0008408858521979547;0.002126354689244181;0.0005281924284235037
