;Names;FA;FA StdDev;MD;MD StdDev;RD;RD StdDev;AD;AD StdDev;Time
0;Subject_subject_01;0.692480633917392;0.13297644920937365;0.0009375540177784281;0.00022708716490394039;0.0004976903447558553;0.00023462051117263176;0.0018172813638235735;0.0002953291331718242;2.78
1;Subject_subject_02;0.692480633917392;0.13297644920937365;0.0009375540177784281;0.00022708716490394039;0.0004976903447558553;0.00023462051117263176;0.0018172813638235735;0.0002953291331718242;2.62
