;Names;FA;FA StdDev;MD;MD StdDev;RD;RD StdDev;AD;AD StdDev;Time
0;Subject_subject_01;0.403167126528475;0.27691835743007065;0.0016733658303875818;0.000817635198844527;0.001367791709912582;0.0009108521604470414;0.0022845140713375813;0.000699151862085735;20.68
1;Subject_subject_02;0.403167126528475;0.27691835743007065;0.0016733658303875818;0.000817635198844527;0.001367791709912582;0.0009108521604470414;0.0022845140713375813;0.000699151862085735;21.39
